code,name,type,parent_code,city_class
1903618082,Tamboro Cormatan,barangay,1903618000,
1903618083,Towanao Arangga,barangay,1903618000,
1903618085,Tomambiling Lumbaca Ingud,barangay,1903618000,
1903618088,Unda Dayawan,barangay,1903618000,
1903618089,Buadi Amloy,barangay,1903618000,
1903618090,Kalilangan,barangay,1903618000,
1903618091,Lumbaca Ingud,barangay,1903618000,
1903619000,Mulondo,municipality,1903600000,
1903619002,Bangon,barangay,1903619000,
1903619005,Bubonga Guilopa,barangay,1903619000,
1903619006,Buadi-Abala,barangay,1903619000,
1903619007,Buadi-Bayawa,barangay,1903619000,
1903619008,Buadi-Insuba,barangay,1903619000,
1903619010,Bubong,barangay,1903619000,
1903619011,Cabasaran,barangay,1903619000,
1903619013,Cairatan,barangay,1903619000,
1903619014,Cormatan,barangay,1903619000,
1903619015,Poblacion,barangay,1903619000,
1903619016,Dalama,barangay,1903619000,
1903619018,Dansalan,barangay,1903619000,
1903619019,Dimarao,barangay,1903619000,
1903619022,Guilopa,barangay,1903619000,
1903619024,Ilian,barangay,1903619000,
1903619026,Kitambugun,barangay,1903619000,
1903619027,Lama,barangay,1903619000,
1903619028,Lilod,barangay,1903619000,
1903619030,Lilod Raybalai,barangay,1903619000,
1903619033,Lumbaca Ingud,barangay,1903619000,
1903619034,Lumbac,barangay,1903619000,
1903619035,Madaya,barangay,1903619000,
1903619037,Pindolonan,barangay,1903619000,
1903619038,Salipongan,barangay,1903619000,
1903619039,Sugan,barangay,1903619000,
1903619043,Bagoaingud,barangay,1903619000,
1903620000,Pagayawan,municipality,1903600000,
1903620001,Ayong,barangay,1903620000,
1903620005,Bandara Ingud,barangay,1903620000,
1903620006,Bangon,barangay,1903620000,
1903620011,Biala-an,barangay,1903620000,
1903620015,Diampaca,barangay,1903620000,
1903620019,Guiarong,barangay,1903620000,
1903620020,Ilian,barangay,1903620000,
1903620029,Madang,barangay,1903620000,
1903620030,Mapantao,barangay,1903620000,
1903620034,Ngingir,barangay,1903620000,
1903620035,Padas,barangay,1903620000,
1903620037,Paigoay,barangay,1903620000,
1903620041,Pinalangca,barangay,1903620000,
1903620042,Poblacion,barangay,1903620000,
1903620045,Rangiran,barangay,1903620000,
1903620046,Rubokun,barangay,1903620000,
1903620054,Linindingan,barangay,1903620000,
1903620057,Kalaludan,barangay,1903620000,
1903621000,Piagapo,municipality,1903600000,
1903621001,Aposong,barangay,1903621000,
1903621002,Bagoaingud,barangay,1903621000,
1903621003,Bangco,barangay,1903621000,
1903621004,Bansayan,barangay,1903621000,
1903621005,Basak,barangay,1903621000,
1903621006,Bobo,barangay,1903621000,
1903621007,Bubong Tawa-an,barangay,1903621000,
1903621008,Bubonga Mamaanun,barangay,1903621000,
1903621009,Bualan,barangay,1903621000,
1903621010,Bubong Ilian,barangay,1903621000,
1903621011,Gacap,barangay,1903621000,
1903621012,Katumbacan,barangay,1903621000,
1903621013,Ilian Poblacion,barangay,1903621000,
1903621014,Kalanganan,barangay,1903621000,
1903621015,Lininding,barangay,1903621000,
1903621017,Lumbaca Mamaan,barangay,1903621000,
1903621018,Mamaanun,barangay,1903621000,
1903621020,Mentring,barangay,1903621000,
1903621021,Olango,barangay,1903621000,
1903621022,Palacat,barangay,1903621000,
1903621023,Palao,barangay,1903621000,
1903621024,Paling,barangay,1903621000,
1903621025,Pantaon,barangay,1903621000,
1903621026,Pantar,barangay,1903621000,
1903621028,Paridi,barangay,1903621000,
1903621029,Pindolonan,barangay,1903621000,
1903621030,Radapan,barangay,1903621000,
1903621031,Radapan Poblacion,barangay,1903621000,
1903621032,Sapingit,barangay,1903621000,
1903621033,Talao,barangay,1903621000,
1903621034,Tambo,barangay,1903621000,
1903621035,Tapocan,barangay,1903621000,
1903621036,Taporug,barangay,1903621000,
1903621037,Tawaan,barangay,1903621000,
1903621038,Udalo,barangay,1903621000,
1903621039,Rantian,barangay,1903621000,
1903621040,Ilian,barangay,1903621000,
1903622000,Poona Bayabao,municipality,1903600000,
1903622001,Ataragadong,barangay,1903622000,
1903622002,Bangon,barangay,1903622000,
1903622004,Bansayan,barangay,1903622000,
1903622006,Bubong-Dimunda,barangay,1903622000,
1903622007,Bugaran,barangay,1903622000,
1903622008,Bualan,barangay,1903622000,
1903622011,Cadayonan,barangay,1903622000,
1903622012,Calilangan Dicala,barangay,1903622000,
1903622013,Calupaan,barangay,1903622000,
1903622014,Dimayon,barangay,1903622000,
1903622015,Dilausan,barangay,1903622000,
1903622018,Dongcoan,barangay,1903622000,
1903622019,Gadongan,barangay,1903622000,
1903622020,Poblacion,barangay,1903622000,
1903622024,Liangan,barangay,1903622000,
1903622026,Lumbac,barangay,1903622000,
1903622027,Lumbaca Ingud,barangay,1903622000,
1903622030,Madanding,barangay,1903622000,
1903622034,Pantao,barangay,1903622000,
1903622035,Punud,barangay,1903622000,
1903622036,Ragayan,barangay,1903622000,
1903622037,Rogan Cairan,barangay,1903622000,
1903622041,Talaguian,barangay,1903622000,
1903622042,Rogan Tandiong Dimayon,barangay,1903622000,
1903622043,Taporog,barangay,1903622000,
1903623000,Pualas,municipality,1903600000,
1903623001,Badak,barangay,1903623000,
1903623002,Bantayan,barangay,1903623000,
1903623003,Basagad,barangay,1903623000,
1903623005,Bolinsong,barangay,1903623000,
1903623006,Boring,barangay,1903623000,
1903623008,Bualan,barangay,1903623000,
1903623012,Danugan,barangay,1903623000,
1903623013,Dapao,barangay,1903623000,
1903623014,Diamla,barangay,1903623000,
1903623015,Gadongan,barangay,1903623000,
1903623018,Ingud,barangay,1903623000,
1903623022,Linuk,barangay,1903623000,
1903623023,Lumbac,barangay,1903623000,
1903623024,Maligo,barangay,1903623000,
1903623025,Masao,barangay,1903623000,
1903623026,Notong,barangay,1903623000,
1903623030,Porug,barangay,1903623000,
1903623031,Romagondong,barangay,1903623000,
1903623033,Tambo,barangay,1903623000,
1903623034,Tamlang,barangay,1903623000,
1903623035,Tuka,barangay,1903623000,
1903623036,Tomarompong,barangay,1903623000,
1903623037,Yaran,barangay,1903623000,
1903624000,Ditsaan-Ramain,municipality,1903600000,
1903624001,Bagoaingud,barangay,1903624000,
1903624006,Barimbingan,barangay,1903624000,
1903624009,Bayabao,barangay,1903624000,
1903624012,Buadi Babai,barangay,1903624000,
1903624013,Buadi Alao,barangay,1903624000,
1903624014,Buadi Oloc,barangay,1903624000,
1903624016,Pagalongan Buadiadingan,barangay,1903624000,
1903624024,Dado,barangay,1903624000,
1903624027,Dangimprampiai,barangay,1903624000,
1903624028,Darimbang,barangay,1903624000,
1903624030,Dilausan,barangay,1903624000,
1903624032,Ditsaan,barangay,1903624000,
1903624033,Gadongan,barangay,1903624000,
1903624038,Pagalongan Ginaopan,barangay,1903624000,
1903624042,Baclayan Lilod,barangay,1903624000,
1903624045,Linamon,barangay,1903624000,
1903624048,Lumbatan Ramain,barangay,1903624000,
1903624054,Buayaan Madanding,barangay,1903624000,
1903624055,Maindig Ditsaan,barangay,1903624000,
1903624057,Mandara,barangay,1903624000,
1903624058,Maranao Timber,barangay,1903624000,
1903624064,Pagalongan Proper,barangay,1903624000,
1903624070,Polo,barangay,1903624000,
1903624077,Ramain Poblacion,barangay,1903624000,
1903624078,Ramain Proper,barangay,1903624000,
1903624079,Baclayan Raya,barangay,1903624000,
1903624081,Buayaan Raya,barangay,1903624000,
1903624082,Rantian,barangay,1903624000,
1903624086,Sundiga Bayabao,barangay,1903624000,
1903624087,Talub,barangay,1903624000,
1903624091,Buayaan Lilod,barangay,1903624000,
1903624092,Bubong Dangiprampiai,barangay,1903624000,
1903624093,Pagalongan Masioon,barangay,1903624000,
1903624094,Sultan Pangadapun,barangay,1903624000,
1903624095,Upper Pugaan,barangay,1903624000,
1903625000,Saguiaran,municipality,1903600000,
1903625001,Alinun,barangay,1903625000,
1903625002,Bagoaingud,barangay,1903625000,
1903625004,Batangan,barangay,1903625000,
1903625005,Cadayon,barangay,1903625000,
1903625006,Cadingilan,barangay,1903625000,
1903625007,Lumbac Toros,barangay,1903625000,
1903625008,Comonal,barangay,1903625000,
1903625009,Dilausan,barangay,1903625000,
1903625010,Gadongan,barangay,1903625000,
1903625012,Linao,barangay,1903625000,
1903625013,Limogao,barangay,1903625000,
1903625015,Lumbayanague,barangay,1903625000,
1903625018,Basak Maito,barangay,1903625000,
1903625019,Maliwanag,barangay,1903625000,
1903625020,Mapantao,barangay,1903625000,
1903625021,Mipaga,barangay,1903625000,
1903625022,Natangcopan,barangay,1903625000,
1903625023,Pagalamatan,barangay,1903625000,
1903625025,Pamacotan,barangay,1903625000,
1903625026,Panggao,barangay,1903625000,
1903625027,Pantao Raya,barangay,1903625000,
1903625028,Pantaon,barangay,1903625000,
1903625029,Patpangkat,barangay,1903625000,
1903625030,Pawak,barangay,1903625000,
1903625031,Dilimbayan,barangay,1903625000,
1903625032,Pindolonan,barangay,1903625000,
1903625033,Poblacion,barangay,1903625000,
1903625035,Salocad,barangay,1903625000,
1903625036,Sungcod,barangay,1903625000,
1903625037,Bubong,barangay,1903625000,
1903626000,Tamparan,municipality,1903600000,
1903626001,Bocalan,barangay,1903626000,
1903626002,Bangon,barangay,1903626000,
1903626004,Cabasaran,barangay,1903626000,
1903626007,Dilausan,barangay,1903626000,
1903626008,Lalabuan,barangay,1903626000,
1903626009,Lilod Tamparan,barangay,1903626000,
1903626010,Lindongan,barangay,1903626000,
1903626011,Linuk,barangay,1903626000,
1903626012,Occidental Linuk,barangay,1903626000,
1903626013,Linuk Oriental,barangay,1903626000,
1903626014,Lumbaca Ingud,barangay,1903626000,
1903626015,Lumbacaingud South,barangay,1903626000,
1903626016,Lumbaca Lilod,barangay,1903626000,
1903626019,Balutmadiar,barangay,1903626000,
1903626020,Mala-abangon,barangay,1903626000,
1903626021,Maliwanag,barangay,1903626000,
1903626022,Maidan Linuk,barangay,1903626000,
1903626024,Miondas,barangay,1903626000,
1903626027,New Lumbacaingud,barangay,1903626000,
1903626030,Pimbago-Pagalongan,barangay,1903626000,
1903626032,Pagayawan,barangay,1903626000,
1903626034,Picarabawan,barangay,1903626000,
1903626037,Poblacion I,barangay,1903626000,
1903626038,Poblacion II,barangay,1903626000,
1903626039,Poblacion III,barangay,1903626000,
1903626040,Poblacion IV,barangay,1903626000,
1903626041,Raya Niondas,barangay,1903626000,
1903626042,Raya Buadi Barao,barangay,1903626000,
1903626043,Raya Tamparan,barangay,1903626000,
1903626046,Salongabanding,barangay,1903626000,
1903626047,Saminunggay,barangay,1903626000,
1903626049,Talub,barangay,1903626000,
1903626050,Tatayawan North,barangay,1903626000,
1903626052,Tatayawan South,barangay,1903626000,
1903626054,Tubok,barangay,1903626000,
1903626058,Beruar,barangay,1903626000,
1903626062,Dasomalong,barangay,1903626000,
1903626064,Ginaopan,barangay,1903626000,
1903626065,Lumbac,barangay,1903626000,
1903626067,Minanga,barangay,1903626000,
1903626077,Lilod Tubok,barangay,1903626000,
1903626078,Mariatao Datu,barangay,1903626000,
1903626079,Pagalamatan Linuk,barangay,1903626000,
1903626080,Pindolonan Mariatao Sarip,barangay,1903626000,
1903627000,Taraka,municipality,1903600000,
1903627003,Bandera Buisan,barangay,1903627000,
1903627006,Boriongan,barangay,1903627000,
1903627007,Borowa,barangay,1903627000,
1903627008,Buadi Dingun,barangay,1903627000,
1903627009,Buadi Amao,barangay,1903627000,
1903627010,Buadi Amunta,barangay,1903627000,
1903627011,Buadi Arorao,barangay,1903627000,
1903627012,Buadi Atopa,barangay,1903627000,
1903627013,Buadi Dayomangga,barangay,1903627000,
1903627014,Buadi Ongcalo,barangay,1903627000,
1903627016,Bucalan,barangay,1903627000,
1903627017,Cadayonan Bagumbayan,barangay,1903627000,
1903627018,Caramat,barangay,1903627000,
1903627019,Carandangan Calopaan,barangay,1903627000,
1903627021,Datu Ma-as,barangay,1903627000,
1903627022,Dilabayan,barangay,1903627000,
1903627024,Dimayon,barangay,1903627000,
1903627028,Gapao Balindong,barangay,1903627000,
1903627029,Ilian,barangay,1903627000,
1903627035,Lumasa,barangay,1903627000,
1903627036,Lumbac Bagoaingud,barangay,1903627000,
1903627037,Lumbac Bubong Maindang,barangay,1903627000,
1903627038,Lumbac Pitakus,barangay,1903627000,
1903627042,Malungun,barangay,1903627000,
1903627043,Maruhom,barangay,1903627000,
1903627046,Masolun,barangay,1903627000,
1903627047,Moriatao Loksa Datu,barangay,1903627000,
1903627049,Pagalamatan,barangay,1903627000,
1903627050,Pindolonan,barangay,1903627000,
1903627051,Pitakus,barangay,1903627000,
1903627053,Ririk,barangay,1903627000,
1903627055,Salipongan,barangay,1903627000,
1903627056,Lumasa Proper,barangay,1903627000,
1903627057,Sambolawan,barangay,1903627000,
1903627058,Samporna Salamatollah,barangay,1903627000,
1903627060,Somiorang Bandingun,barangay,1903627000,
1903627061,Sigayan Proper,barangay,1903627000,
1903627062,Sunggod,barangay,1903627000,
1903627063,Sunding,barangay,1903627000,
1903627064,Supangan,barangay,1903627000,
1903627069,Tupa-an Buadiatupa,barangay,1903627000,
1903627070,Buadi Amunud,barangay,1903627000,
1903627071,Mangayao,barangay,1903627000,
1903628000,Tubaran,municipality,1903600000,
1903628001,Alog,barangay,1903628000,
1903628006,Beta,barangay,1903628000,
1903628009,Poblacion,barangay,1903628000,
1903628012,Campo,barangay,1903628000,
1903628015,Datumanong,barangay,1903628000,
1903628016,Dinaigan,barangay,1903628000,
1903628017,Guiarong,barangay,1903628000,
1903628023,Mindamudag,barangay,1903628000,
1903628030,Paigoay-Pimbataan,barangay,1903628000,
1903628031,Polo,barangay,1903628000,
1903628033,Riantaran,barangay,1903628000,
1903628036,Tangcal,barangay,1903628000,
1903628037,Tubaran Proper,barangay,1903628000,
1903628038,Wago,barangay,1903628000,
1903628039,Bagiangun,barangay,1903628000,
1903628040,Gadongan,barangay,1903628000,
1903628041,Gaput,barangay,1903628000,
1903628042,Madaya,barangay,1903628000,
1903628043,Malaganding,barangay,1903628000,
1903628046,Metadicop,barangay,1903628000,
1903628047,Pagalamatan,barangay,1903628000,
1903629000,Tugaya,municipality,1903600000,
1903629001,Bagoaingud,barangay,1903629000,
1903629004,Bubong,barangay,1903629000,
1903629005,Buadi Alawang,barangay,1903629000,
1903629006,Buadi Dico,barangay,1903629000,
1903629010,Campong Talao,barangay,1903629000,
1903629011,Cayagan,barangay,1903629000,
1903629012,Dandanun,barangay,1903629000,
1903629014,Dilimbayan,barangay,1903629000,
1903629016,Gurain,barangay,1903629000,
1903629017,Poblacion,barangay,1903629000,
1903629019,Lumbac,barangay,1903629000,
1903629021,Maidan,barangay,1903629000,
1903629022,Mapantao,barangay,1903629000,
1903629025,Pagalamatan,barangay,1903629000,
1903629026,Pandiaranao,barangay,1903629000,
1903629027,Pindolonan I,barangay,1903629000,
1903629028,Pindolonan II,barangay,1903629000,
1903629030,Putad,barangay,1903629000,
1903629031,Raya,barangay,1903629000,
1903629034,Sugod I,barangay,1903629000,
1903629036,Sugod Mawatan,barangay,1903629000,
1903629037,Sumbaga Rogong,barangay,1903629000,
1903629038,Tangcal,barangay,1903629000,
1903630000,Wao,municipality,1903600000,
1903630001,Amoyong,barangay,1903630000,
1903630002,Balatin,barangay,1903630000,
1903630003,Banga,barangay,1903630000,
1903630006,Buntongun,barangay,1903630000,
1903630007,Bo-ot,barangay,1903630000,
1903630009,Cebuano Group,barangay,1903630000,
1903630010,Christian Village,barangay,1903630000,
1903630011,Eastern Wao,barangay,1903630000,
1903630012,Extension Poblacion,barangay,1903630000,
1903630014,Gata,barangay,1903630000,
1903630016,Kabatangan,barangay,1903630000,
1903630017,Kadingilan,barangay,1903630000,
1903630019,Katutungan,barangay,1903630000,
1903630021,Kilikili East,barangay,1903630000,
1903630022,Kilikili West,barangay,1903630000,
1903630025,Malaigang,barangay,1903630000,
1903630026,Manila Group,barangay,1903630000,
1903630029,Milaya,barangay,1903630000,
1903630030,Mimbuaya,barangay,1903630000,
1903630031,Muslim Village,barangay,1903630000,
1903630033,Pagalongan,barangay,1903630000,
1903630034,Panang,barangay,1903630000,
1903630035,Park Area,barangay,1903630000,
1903630036,Pilintangan,barangay,1903630000,
1903630038,Serran Village,barangay,1903630000,
1903630042,Western Wao,barangay,1903630000,
1903631000,Marogong,municipality,1903600000,
1903631001,Balut,barangay,1903631000,
1903631002,Bagumbayan,barangay,1903631000,
1903631004,Bitayan,barangay,1903631000,
1903631005,Bolawan,barangay,1903631000,
1903631006,Bonga,barangay,1903631000,
1903631008,Cabasaran,barangay,1903631000,
1903631009,Cahera,barangay,1903631000,
1903631010,Cairantang,barangay,1903631000,
1903631011,Canibongan,barangay,1903631000,
1903631012,Diragun,barangay,1903631000,
1903631015,Mantailoco,barangay,1903631000,
1903631016,Mapantao,barangay,1903631000,
1903631017,Marogong East,barangay,1903631000,
1903631018,Marogong Proper,barangay,1903631000,
1903631020,Mayaman,barangay,1903631000,
1903631021,Pabrica,barangay,1903631000,
1903631023,Paigoay Coda,barangay,1903631000,
1903631024,Pasayanan,barangay,1903631000,
1903631026,Piangologan,barangay,1903631000,
1903631027,Puracan,barangay,1903631000,
1903631028,Romagondong,barangay,1903631000,
1903631029,Sarang,barangay,1903631000,
1903631031,Cadayonan,barangay,1903631000,
1903631032,Calumbog,barangay,1903631000,
1903632000,Calanogas,municipality,1903600000,
1903632004,Bubonga Ranao,barangay,1903632000,
1903632008,Calalaoan,barangay,1903632000,
1903632015,Gas,barangay,1903632000,
1903632018,Inudaran,barangay,1903632000,
1903632019,Inoma,barangay,1903632000,
1903632031,Luguna,barangay,1903632000,
1903632038,Mimbalawag,barangay,1903632000,
1903632041,Ngingir,barangay,1903632000,
1903632042,Pagalongan,barangay,1903632000,
1903632043,Panggawalupa,barangay,1903632000,
1903632044,Pantaon,barangay,1903632000,
1903632048,Piksan,barangay,1903632000,
1903632050,Pindolonan,barangay,1903632000,
1903632052,Punud,barangay,1903632000,
1903632054,Tagoranao,barangay,1903632000,
1903632055,Taliboboka,barangay,1903632000,
1903632056,Tambac,barangay,1903632000,
1903633000,Buadiposo-Buntong,municipality,1903600000,
1903633001,Bacolod,barangay,1903633000,
1903633003,Bangon,barangay,1903633000,
1903633005,Buadiposo Lilod,barangay,1903633000,
1903633006,Buadiposo Proper,barangay,1903633000,
1903633007,Bubong,barangay,1903633000,
1903633008,Buntong Proper,barangay,1903633000,
1903633009,Cadayonan,barangay,1903633000,
1903633010,Dansalan,barangay,1903633000,
1903633011,Gata,barangay,1903633000,
1903633013,Kalakala,barangay,1903633000,
1903633014,Katogonan,barangay,1903633000,
1903633015,Lumbac,barangay,1903633000,
1903633017,Lumbatan Manacab,barangay,1903633000,
1903633018,Lumbatan Pataingud,barangay,1903633000,
1903633019,Manacab,barangay,1903633000,
1903633020,Minanga,barangay,1903633000,
1903633021,Paling,barangay,1903633000,
1903633022,Pindolonan,barangay,1903633000,
1903633023,Pualas,barangay,1903633000,
1903633025,Buadiposo Raya,barangay,1903633000,
1903633026,Sapot,barangay,1903633000,
1903633029,Tangcal,barangay,1903633000,
1903633030,Tarik,barangay,1903633000,
1903633031,Tuka,barangay,1903633000,
1903633033,Bangon Proper,barangay,1903633000,
1903633035,Raya Buntong,barangay,1903633000,
1903633037,Lunduban,barangay,1903633000,
1903633038,Ragondingan East,barangay,1903633000,
1903633039,Ragondingan Proper,barangay,1903633000,
1903633040,Ragondingan West,barangay,1903633000,
1903633042,Boto Ragondingan,barangay,1903633000,
1903633043,Datu Tambara,barangay,1903633000,
1903633044,Dirisan,barangay,1903633000,
1903634000,Maguing,municipality,1903600000,
1903634001,Agagan,barangay,1903634000,
1903634003,Balagunun,barangay,1903634000,
1903634004,Bolao,barangay,1903634000,
1903634005,Balawag,barangay,1903634000,
1903634006,Balintao,barangay,1903634000,
1903634007,Borocot,barangay,1903634000,
1903634008,Bato-bato,barangay,1903634000,
1903634009,Borrowa,barangay,1903634000,
1903634011,Buadiangkay,barangay,1903634000,
1903634013,Bubong Bayabao,barangay,1903634000,
1903634014,Botud,barangay,1903634000,
1903634015,Camalig,barangay,1903634000,
1903634016,Cambong,barangay,1903634000,
1903634019,Dilausan,barangay,1903634000,
1903634020,Dilimbayan,barangay,1903634000,
1903634024,Ilalag,barangay,1903634000,
1903634025,Kianodan,barangay,1903634000,
1903634028,Lumbac,barangay,1903634000,
1903634030,Madanding,barangay,1903634000,
1903634031,Madaya,barangay,1903634000,
1903634032,Maguing Proper,barangay,1903634000,
1903634033,Malungun,barangay,1903634000,
1903634037,Pagalongan,barangay,1903634000,
1903634038,Panayangan,barangay,1903634000,
1903634041,Pilimoknan,barangay,1903634000,
1903634045,Ragayan,barangay,1903634000,
1903634048,Lilod Maguing,barangay,1903634000,
1903634051,Bubong,barangay,1903634000,
1903634052,Lilod Borocot,barangay,1903634000,
1903634053,Malungun Borocot,barangay,1903634000,
1903634054,Malungun Pagalongan,barangay,1903634000,
1903634055,Sabala Dilausan,barangay,1903634000,
1903634056,Lumbac-Dimarao,barangay,1903634000,
1903634057,Pindolonan,barangay,1903634000,
1903635000,Picong,municipality,1903600000,
1903635004,Bara-as,barangay,1903635000,
1903635007,Biasong,barangay,1903635000,
1903635009,Bulangos,barangay,1903635000,
1903635015,Durian,barangay,1903635000,
1903635016,Ilian,barangay,1903635000,
1903635024,Liangan,barangay,1903635000,
1903635028,Maganding,barangay,1903635000,
1903635029,Maladi,barangay,1903635000,
1903635035,Mapantao,barangay,1903635000,
1903635037,Micalubo,barangay,1903635000,
1903635041,Pindolonan,barangay,1903635000,
1903635042,Punong,barangay,1903635000,
1903635043,Ramitan,barangay,1903635000,
1903635049,Torogan,barangay,1903635000,
1903635050,Tual,barangay,1903635000,
1903635052,Tuca,barangay,1903635000,
1903635053,Ubanoban,barangay,1903635000,
1903635054,Anas,barangay,1903635000,
1903635061,Mimbalawag,barangay,1903635000,
1903636000,Lumbayanague,municipality,1903600000,
1903636004,Bagoaingud,barangay,1903636000,
1903636005,Balaigay,barangay,1903636000,
1903636007,Bualan,barangay,1903636000,
1903636008,Cadingilan,barangay,1903636000,
1903636009,Casalayan,barangay,1903636000,
1903636010,Dala,barangay,1903636000,
1903636012,Dilimbayan,barangay,1903636000,
1903636013,Cabuntungan,barangay,1903636000,
1903636014,Lamin,barangay,1903636000,
1903636015,Diromoyod,barangay,1903636000,
1903636017,Kabasaran,barangay,1903636000,
1903636018,Nanagun,barangay,1903636000,
1903636019,Mapantao-Balangas,barangay,1903636000,
1903636020,Miniros,barangay,1903636000,
1903636022,Pantaon,barangay,1903636000,
1903636023,Pindolonan,barangay,1903636000,
1903636025,Pitatanglan,barangay,1903636000,
1903636026,Poctan,barangay,1903636000,
1903636030,Singcara,barangay,1903636000,
1903636033,Wago,barangay,1903636000,
1903636035,Cadayonan,barangay,1903636000,
1903636036,Cadingilan A,barangay,1903636000,
1903637000,Amai Manabilang,municipality,1903600000,
1903637001,Poblacion,barangay,1903637000,
1903637002,Bagumbayan,barangay,1903637000,
1903637003,Bandara-Ingud,barangay,1903637000,
1903637005,Comara,barangay,1903637000,
1903637006,Frankfort,barangay,1903637000,
1903637008,Lambanogan,barangay,1903637000,
1903637009,Lico,barangay,1903637000,
1903637010,Mansilano,barangay,1903637000,
1903637012,Natangcopan,barangay,1903637000,
1903637013,Pagonayan,barangay,1903637000,
1903637014,Pagalamatan,barangay,1903637000,
1903637015,Piagma,barangay,1903637000,
1903637016,Punud,barangay,1903637000,
1903637017,Ranao-Baning,barangay,1903637000,
1903637018,Salam,barangay,1903637000,
1903637019,Sagua-an,barangay,1903637000,
1903637021,Sumugot,barangay,1903637000,
1903638000,Tagoloan II,municipality,1903600000,
1903638002,Bantalan,barangay,1903638000,
1903638004,Bayog,barangay,1903638000,
1903638005,Cadayonan,barangay,1903638000,
1903638006,Dagonalan,barangay,1903638000,
1903638007,Dimalama,barangay,1903638000,
1903638009,Gayakay,barangay,1903638000,
1903638012,Inodaran,barangay,1903638000,
1903638013,Kalilangan,barangay,1903638000,
1903638015,Kianibong,barangay,1903638000,
1903638017,Kingan,barangay,1903638000,
1903638018,Kitaon,barangay,1903638000,
1903638024,Bagoaingud,barangay,1903638000,
1903638025,Malinao,barangay,1903638000,
1903638026,Malingon,barangay,1903638000,
1903638027,Mama-an Pagalongan,barangay,1903638000,
1903638029,Marawi,barangay,1903638000,
1903638030,Maimbaguiang,barangay,1903638000,
1903638041,Sigayan,barangay,1903638000,
1903638042,Tagoloan Poblacion,barangay,1903638000,
1903639000,Kapatagan,municipality,1903600000,
1903639001,Bakikis,barangay,1903639000,
1903639002,Barao,barangay,1903639000,
1903639003,Bongabong,barangay,1903639000,
1903639004,Daguan,barangay,1903639000,
1903639005,Inudaran,barangay,1903639000,
1903639006,Kabaniakawan,barangay,1903639000,
1903639007,Kapatagan,barangay,1903639000,
1903639008,Lusain,barangay,1903639000,
1903639009,Matimos,barangay,1903639000,
1903639010,Minimao,barangay,1903639000,
1903639011,Pinantao,barangay,1903639000,
1903639012,Salaman,barangay,1903639000,
1903639013,Sigayan,barangay,1903639000,
1903639014,Tabuan,barangay,1903639000,
1903639015,Upper Igabay,barangay,1903639000,
1903640000,Sultan Dumalondong,municipality,1903600000,
1903640001,Bacayawan,barangay,1903640000,
1903640002,Buta,barangay,1903640000,
1903640003,Dinganun Guilopa,barangay,1903640000,
1903640004,Lumbac,barangay,1903640000,
1903640005,Malalis,barangay,1903640000,
1903640006,Pagalongan,barangay,1903640000,
1903640007,Tagoranao,barangay,1903640000,
1903641000,Lumbaca-Unayan,municipality,1903600000,
1903641001,Bangon,barangay,1903641000,
1903641002,Beta,barangay,1903641000,
1903641003,Calalon,barangay,1903641000,
1903641004,Calipapa,barangay,1903641000,
1903641005,Dilausan,barangay,1903641000,
1903641006,Dimapaok,barangay,1903641000,
1903641007,Lumbac Dilausan,barangay,1903641000,
1903641008,Oriental Beta,barangay,1903641000,
1903641009,Tringun,barangay,1903641000,
1907000000,Tawi-Tawi,province,1900000000,
1907001000,Panglima Sugala,municipality,1907000000,
1907001001,Balimbing Proper,barangay,1907001000,
1907001002,Batu-batu,barangay,1907001000,
1907001003,Buan,barangay,1907001000,
1907001004,Dungon,barangay,1907001000,
1907001005,Luuk Buntal,barangay,1907001000,
1907001007,Parangan,barangay,1907001000,
1907001008,Tabunan,barangay,1907001000,
1907001009,Tungbangkaw,barangay,1907001000,
1907001010,Bauno Garing,barangay,1907001000,
1907001011,Belatan Halu,barangay,1907001000,
1907001012,Karaha,barangay,1907001000,
1907001013,Kulape,barangay,1907001000,
1907001014,Liyaburan,barangay,1907001000,
1907001015,Magsaggaw,barangay,1907001000,
1907001016,Malacca,barangay,1907001000,
1907001017,Sumangday,barangay,1907001000,
1907001018,Tundon,barangay,1907001000,
1907002000,Bongao,municipality,1907000000,
1907002005,Ipil,barangay,1907002000,
1907002006,Kamagong,barangay,1907002000,
1907002007,Karungdong,barangay,1907002000,
1907002009,Lakit Lakit,barangay,1907002000,
1907002010,Lamion,barangay,1907002000,
1907002012,Lapid Lapid,barangay,1907002000,
1907002013,Lato Lato,barangay,1907002000,
1907002014,Luuk Pandan,barangay,1907002000,
1907002015,Luuk Tulay,barangay,1907002000,
1907002016,Malassa,barangay,1907002000,
1907002017,Mandulan,barangay,1907002000,
1907002018,Masantong,barangay,1907002000,
1907002019,Montay Montay,barangay,1907002000,
1907002021,Pababag,barangay,1907002000,
1907002022,Pagasinan,barangay,1907002000,
1907002023,Pahut,barangay,1907002000,
1907002024,Pakias,barangay,1907002000,
1907002025,Paniongan,barangay,1907002000,
1907002026,Pasiagan,barangay,1907002000,
1907002027,Bongao Poblacion,barangay,1907002000,
1907002030,Sanga-sanga,barangay,1907002000,
1907002031,Silubog,barangay,1907002000,
1907002033,Simandagit,barangay,1907002000,
1907002034,Sumangat,barangay,1907002000,
